timestamp_unix,mode,phase,ip,request_id,task_type,payload_bytes,status_code,response_ms,outcome,error
1775362255.203,mixed,legitimate,192.168.100.50,97,addition,49,503,88.6,overloaded,
1775362255.222,mixed,attack,192.168.100.40,97,multiplication,54,503,70.4,overloaded,
1775362252.959,mixed,legitimate,192.168.100.50,64,addition,49,200,2359.4,allowed,
1775362252.835,mixed,attack,192.168.100.40,62,string_length,66,200,2503.0,allowed,
1775362255.340,mixed,legitimate,192.168.100.50,99,addition,48,503,61.1,overloaded,
1775362255.359,mixed,attack,192.168.100.40,99,find_vowels,80,503,71.8,overloaded,
1775362252.699,mixed,attack,192.168.100.40,60,multiplication,55,200,2744.0,allowed,
1775362255.427,mixed,attack,192.168.100.40,100,string_length,54,503,68.0,overloaded,
1775362255.476,mixed,legitimate,192.168.100.50,101,addition,49,503,72.9,overloaded,
1775362255.495,mixed,attack,192.168.100.40,101,multiplication,55,503,74.4,overloaded,
1775362255.543,mixed,legitimate,192.168.100.50,102,string_length,66,503,60.7,overloaded,
1775362252.903,mixed,attack,192.168.100.40,63,multiplication,55,200,2736.1,allowed,
1775362255.611,mixed,legitimate,192.168.100.50,103,find_vowels,100,503,82.2,overloaded,
1775362255.632,mixed,attack,192.168.100.40,103,factorial,36,503,70.6,overloaded,
1775362252.971,mixed,attack,192.168.100.40,64,multiplication,55,200,2744.0,allowed,
1775362255.700,mixed,attack,192.168.100.40,104,factorial,36,503,65.6,overloaded,
1775362255.768,mixed,attack,192.168.100.40,105,addition,49,503,100.2,overloaded,
1775362255.816,mixed,legitimate,192.168.100.50,106,find_vowels,60,503,127.1,overloaded,
1775362255.836,mixed,attack,192.168.100.40,106,addition,49,503,138.8,overloaded,
1775362255.884,mixed,legitimate,192.168.100.50,107,string_length,54,503,105.0,overloaded,
1775362255.904,mixed,attack,192.168.100.40,107,multiplication,55,503,97.3,overloaded,
1775362255.952,mixed,legitimate,192.168.100.50,108,multiplication,55,503,99.5,overloaded,
1775362255.973,mixed,attack,192.168.100.40,108,addition,50,503,79.8,overloaded,
1775362256.020,mixed,legitimate,192.168.100.50,109,multiplication,55,503,100.6,overloaded,
1775362256.040,mixed,attack,192.168.100.40,109,string_length,66,503,96.1,overloaded,
1775362253.584,mixed,attack,192.168.100.40,73,find_vowels,80,200,2591.4,allowed,
1775362256.088,mixed,legitimate,192.168.100.50,110,addition,48,503,97.2,overloaded,
1775362256.108,mixed,attack,192.168.100.40,110,multiplication,55,503,84.9,overloaded,
1775362253.842,mixed,legitimate,192.168.100.50,77,addition,48,200,2364.4,allowed,
1775362256.177,mixed,attack,192.168.100.40,111,find_vowels,80,503,69.2,overloaded,
1775362253.707,mixed,legitimate,192.168.100.50,75,find_vowels,60,200,2573.0,allowed,
1775362253.911,mixed,legitimate,192.168.100.50,78,addition,49,200,2369.7,allowed,
1775362253.721,mixed,attack,192.168.100.40,75,find_vowels,100,200,2585.6,allowed,
1775362256.292,mixed,legitimate,192.168.100.50,113,multiplication,55,503,64.1,overloaded,
1775362253.653,mixed,attack,192.168.100.40,74,multiplication,54,200,2729.4,allowed,
1775362256.382,mixed,attack,192.168.100.40,114,factorial,36,503,60.6,overloaded,
1775362256.428,mixed,legitimate,192.168.100.50,115,find_vowels,60,503,74.0,overloaded,
